.77207310;;DENDROBIUM;MIX ASIA;;;;;FIORI;;50;100.000;1.20;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;1.200;1.200;
.77207311;;DENDROBIUM;WHITE;;;;;FIORI;;110;100.000;1.00;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;1.000;1.000;
.77207380;;DENDROBIUM;BIG WHITE SPECIAL;;;;;FIORI;;40;80.000;1.20;10;PZ;;;;14/12/2017;427;CTCODFOR;False;;0;1.200;1.200;
.77207381;;DENDROBIUM;BOUKET GALAXY;;;;;FIORI;;24;20.000;3.20;10;PZ;;;;14/12/2017;427;CTCODFOR;False;;0;3.200;3.200;
.78200121;13090;EUSTOMARUSSE;BALLET WHITE;;;;;FIORI;;100;50.000;1.20;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;1.200;1.200;
.77207340;;EUSTOMARUSSE;ALISSA GREEN;;;;;FIORI;;10;40.000;1.10;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;1.100;1.100;
.77207342;20024;EUSTOMARUSSE;RUSSELLIANUM ROSITA WHITE;;;;;FIORI;;130;40.000;1.20;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;1.200;1.200;
.77207300;;FFELCE;SUPER;;;;;;;1;35.000;3.50;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;3.500;3.500;
.77207301;;FFELCE;EXTRA;;;;;;;0;12.000;3.50;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;3.500;3.500;
.77207274;;FFELCE;EXTRA;;;;;;;0;35.000;3.50;10;PZ;;;;06/12/2017;421;CTCODFOR;False;;0;3.500;3.500;
.77207382;;FFELCE;EXTRA;;;;;;;0;35.000;3.50;10;PZ;;;;14/12/2017;427;CTCODFOR;False;;0;3.500;3.500;
.78200058;;FFELCE;EXTRA;;;;;;;35;35.000;3.50;10;PZ;;;;05/01/2018;6;CTCODFOR;False;;0;3.500;3.500;
.78200013;;FFELCE;SUPER;;;;;;;140;35.000;3.50;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;3.500;3.500;
.78200112;;FFELCE;SUPER;;;;;;;70;35.000;3.50;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;3.500;3.500;
.77207544;;FFELCE;EXTRA;;;;;;;0;35.000;3.50;10;PZ;;;;20/12/2017;437;CTCODFOR;False;;0;3.500;3.500;
.77207572;;FFELCE;EXTRA;;;;;;;60;35.000;3.50;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;3.500;3.500;
.77207409;;FFELCE;SUPER;;;;;;;1;35.000;3.50;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;3.500;3.500;
.77207598;102346;FREESIA;ENKELBLOEMIG AMBIANCE;;;;;FIORI;;50;50.000;0.70;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.700;0.700;
.77207599;105221;FREESIA;ENKELBLOEMIG GEMENGD 2 KLEUREN IN FUST;;;;;FIORI;;50;50.000;0.70;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.700;0.700;
.78200087;109555;FREESIA;DUBBELBLOEMIG GEMENGD IN FUST;;;;;FIORI;;0;50.000;0.60;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.600;0.600;
.77207397;;F GAROFANO;;;;;;;;97;100.000;0.38;10;PZ;;;;17/12/2017;428;CTCODFOR;False;;0;0.380;0.380;
.78200113;;F GAROFANO;MIX;;;;;;;260;260.000;0.40;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;0.400;0.400;
.78200014;;F GAROFANO;DON PEDRO;;;;;;;225;25.000;0.40;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;0.400;0.400;
.78200015;;F GAROFANO;MIX;;;;;;;190;260.000;0.40;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;0.400;0.400;
.77207523;;F GAROFANO;MINIATURA;;;;;;;245;250.000;0.20;10;PZ;;;;20/12/2017;435;CTCODFOR;False;;0;0.200;0.200;
.77207600;;GERBERA;DIAM BELLEZZA;;;;;FIORI;;15;45.000;0.70;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.700;0.700;
.77207601;111633;GERBERA;ANETTE;;;;;FIORI;;45;45.000;0.70;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.700;0.700;
.77207602;;GERBERA;DIAM MIX;;;;;FIORI;;0;45.000;0.70;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.700;0.700;
.77207603;3251;GERBERA;MINI GEMENGD;;;;;FIORI;;60;80.000;0.50;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;0.500;0.500;
.77207492;;GERBERA;DIAM SEMMY;;;;;FIORI;;45;45.000;0.80;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;0.800;0.800;
.77207493;;GERBERA;AQUA PICCOLINI;;;;;FIORI;;60;100.000;0.40;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;0.400;0.400;
.78200088;;GERBERA;DIAM ALLIANCE;;;;;FIORI;;45;45.000;0.70;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.700;0.700;
.78200090;;GERBERA;DIAM EROS;;;;;FIORI;;15;45.000;0.70;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.700;0.700;
.78200091;;GERBERA;DIAM ITSAPARTY;;;;;FIORI;;0;45.000;0.70;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.700;0.700;
.78200092;;GERBERA;DIAM MIX;;;;;FIORI;;60;45.000;0.70;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.700;0.700;
.78200093;;GERBERA;GERMINI DIAM MIX;;;;;FIORI;;65;80.000;0.50;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.500;0.500;
.78200006;;GERBERA;;;;;;FIORI;;20;80.000;0.70;10;PZ;;;;03/01/2018;2;CTCODFOR;False;;0;0.700;0.700;
.77207267;;Grevillea;;;;;;FIORI;;5;5.000;9.00;10;PZ;;;;06/12/2017;420;CTCODFOR;False;;0;9.000;9.000;
.77207268;;Grevillea;COLO.;;;;;FIORI;;3;3.000;12.00;10;PZ;;;;06/12/2017;420;CTCODFOR;False;;0;12.000;12.000;
.77207269;;GREVILLEA;LACC.;;;;;FIORI;;9;9.000;17.00;10;PZ;;;;06/12/2017;420;CTCODFOR;False;;0;17.000;17.000;
.77207275;;GYPSOPHILA;XLENCE;;;;;FIORI;;5;5.000;18.00;10;PZ;;;;06/12/2017;421;CTCODFOR;False;;0;18.000;18.000;
.77207411;;GYPSOPHILA;XLENCE;;;;;FIORI;;12;12.000;20.00;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;20.000;20.000;
.77207383;;GYPSOPHILA;XLENCE;;;;;FIORI;;0;5.000;20.00;10;PZ;;;;14/12/2017;427;CTCODFOR;False;;0;20.000;20.000;
.78200017;;GYPSOPHILA;XLENCE;;;;;FIORI;;10;3.000;20.00;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;20.000;20.000;
.78200094;102978;GYPSOPHILA;KLEURBEHANDELD ROZE H%;;;;;FIORI;;50;25.000;0.80;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.800;0.800;
.78200011;;GYPSOPHILA;LOCALE;;;;;FIORI;;10;5.000;12.00;10;PZ;;;;03/01/2018;2;CTCODFOR;False;;0;12.000;12.000;
.78200059;;GYPSOPHILA;XLENCE;;;;;FIORI;;10;5.000;18.00;10;PZ;;;;05/01/2018;6;CTCODFOR;False;;0;18.000;18.000;
.78200115;;GYPSOPHILA;XLENCE;;;;;FIORI;;12;12.000;20.00;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;20.000;20.000;
.77207573;;GYPSOPHILA;XLENCE;;;;;FIORI;;17;10.000;18.00;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;18.000;18.000;
.77207520;;GYPSOPHILA;LOCALE;;;;;FIORI;;3;10.000;12.00;10;PZ;;;;20/12/2017;435;CTCODFOR;False;;0;12.000;12.000;
.77207545;;GYPSOPHILA;XLENCE;;;;;FIORI;;17;10.000;20.00;10;PZ;;;;20/12/2017;437;CTCODFOR;False;;0;20.000;20.000;
.77207262;18707;HELIANTHUS;ANNUUS ARBEL;;;;;FIORI;;114;150.000;1.00;10;PZ;;;;06/12/2017;420;CTCODFOR;False;;0;1.000;1.000;
.78200008;;HELIANTHUS;;;;;;FIORI;;50;50.000;0.80;10;PZ;;;;03/01/2018;2;CTCODFOR;False;;0;0.800;0.800;
.78200053;;HELIANTHUS;;;;;;FIORI;;90;90.000;0.70;10;PZ;;;;04/01/2018;4;CTCODFOR;False;;0;0.700;0.700;
.78200055;;HELIANTHUS;;;;;;FIORI;;60;60.000;1.00;10;PZ;;;;04/01/2018;5;CTCODFOR;False;;0;1.000;1.000;
.78200056;24344;HELIANTHUS;ANNUUS CINDY;;;;;FIORI;;30;30.000;0.80;10;PZ;;;;04/01/2018;5;CTCODFOR;False;;0;0.800;0.800;
.78200001;;HELIANTHUS;;;;;;FIORI;;40;50.000;0.80;10;PZ;;;;20/12/2017;435;CTCODFOR;False;;0;0.800;0.800;
.77207494;110737;Hibiscus;TRIONUM EDEN RED;;;;;FIORI;;49;50.000;1.50;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;1.500;0.000;
.77207485;28805;HIPPEASTRUM;GALAXY CHALLENGER;;;;;FIORI;;10;10.000;4.50;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;4.500;4.500;
.77207486;19075;HIPPEASTRUM;GALAXY FERRARI;;;;;FIORI;;12;10.000;3.50;10;PZ;;;;19/12/2017;434;CTCODFOR;False;;0;3.500;3.500;
.77207447;;HIPPEASTRUM;FERRARI;;;;;FIORI;;16;8.000;3.70;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;3.700;3.700;
.77207442;19075;HIPPEASTRUM;GALAXY FERRARI;;;;;FIORI;;2;12.000;3.50;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;3.500;3.500;
.77207309;27961;HIPPEASTRUM;GALAXY SUPERSTAR;;;;;FIORI;;6;10.000;3.00;10;PZ;;;;12/12/2017;423;CTCODFOR;False;;0;3.000;3.000;
.77207247;;HIPPEASTRUM;;;;;;FIORI;;50;60.000;2.00;10;PZ;;;;06/12/2017;420;CTCODFOR;False;;0;2.000;2.000;
.77207314;19075;HIPPEASTRUM;GALAXY FERRARI;;X 12;;;FIORI;;5;12.000;3.00;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;3.000;3.000;
.77207315;18999;HIPPEASTRUM;GALAXY MONT BLANC;;X 12;;;FIORI;;1;12.000;3.00;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;3.000;3.000;
.77207333;;HYACINTHUS;SNY GEMENGD;;;;;FIORI;;0;25.000;0.80;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;0.800;0.800;
.77207456;1597;HYACINTHUS;OR.IS GEMENGD;;;;;FIORI;;0;25.000;0.90;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;0.900;0.900;
.77207604;;HYACINTHUS;MIX;;;;;FIORI;;25;25.000;1.00;10;PZ;;;;30/12/2017;443;CTCODFOR;False;;0;1.000;1.000;
.78200095;1589;HYACINTHUS;OR.IS DELFT BLUE;;;;;FIORI;;50;25.000;1.00;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;1.000;1.000;
.78200114;;HYDRANGEA;WHITE;;;;;FIORI;;30;15.000;3.50;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;3.500;3.500;
.77207546;;HYDRANGEA;WHITE;;;;;FIORI;;30;15.000;3.00;10;PZ;;;;20/12/2017;437;CTCODFOR;False;;0;3.000;3.000;
.77207410;;HYDRANGEA;WHITE;;;;;FIORI;;0;15.000;3.50;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;3.500;3.500;
.77207331;22153;HYDRANGEA;MACROPHYLLA GLOWING ALPS;;H 70;;;FIORI;;0;10.000;6.00;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;6.000;6.000;
.77207332;24490;HYDRANGEA;MACROPHYLLA VERENA (CLASSIC);;H 50;;;FIORI;;0;10.000;3.00;10;PZ;;;;13/12/2017;424;CTCODFOR;False;;0;3.000;3.000;
.77207457;;HYPERICUM;SELVA ROMANCE;;;;;FIORI;;50;25.000;0.80;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;0.800;0.800;
.77207574;108577;HYPERICUM;ANDROSAEMUM SHINEY ROMANCE;;;;;FIORI;;30;25.000;1.20;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;1.200;1.200;
.78200096;103896;HYPERICUM;ANDROSAEMUM FIRE FLAIR;;;;;FIORI;;100;25.000;0.80;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.800;0.800;
.78200097;;HYPERICUM;TRUE ROMANCE;;;;;FIORI;;75;25.000;0.80;10;PZ;;;;06/01/2018;7;CTCODFOR;False;;0;0.800;0.800;
.77207531;;ILEX;;;;;;FIORI;;35;50.000;3.50;10;PZ;;;;20/12/2017;436;CTCODFOR;False;;0;3.500;3.500;
.77207532;;ILEX;;;;;;FIORI;;50;50.000;1.80;10;PZ;;;;20/12/2017;436;CTCODFOR;False;;0;1.800;1.800;
